answer_id,local-authority-code,question_id,audited_answer,score,max_score
LDS_s2_m&a_q9_sp5,LDS,s2_m&a_q9_sp5,False,0.0,1
LEC_s6_cb_q21_sp1,LEC,s6_cb_q21_sp1,True,1.0,1
LEC_s2_m&a_q9_sp4,LEC,s2_m&a_q9_sp4,False,0.0,1
LEC_s1_gov_q6_sp2,LEC,s1_gov_q6_sp2,True,1.0,1
LEC_s2_m&a_q8_sp8,LEC,s2_m&a_q8_sp8,True,1.0,1
LEC_s1_gov_q5_sp2,LEC,s1_gov_q5_sp2,True,1.0,1
LEC_s6_cb_q21_sp2,LEC,s6_cb_q21_sp2,False,0.0,1
LEC_s1_gov_q1_sp2,LEC,s1_gov_q1_sp2,False,0.0,1
LEC_s2_m&a_q8_sp3,LEC,s2_m&a_q8_sp3,True,1.0,1
LEC_s2_m&a_q9_sp5,LEC,s2_m&a_q9_sp5,False,0.0,1
LEC_s1_gov_q4_sp3,LEC,s1_gov_q4_sp3,True,1.0,1
LEC_s4_coms_q15_sp1,LEC,s4_coms_q15_sp1,True,1.0,1
LEC_s2_m&a_q8_sp4,LEC,s2_m&a_q8_sp4,False,0.0,1
LEC_s1_gov_q2_sp2,LEC,s1_gov_q2_sp2,False,0.0,1
LEC_s1_gov_q4_sp2,LEC,s1_gov_q4_sp2,False,0.0,1
LEC_s4_coms_q13_sp3_new,LEC,s4_coms_q13_sp3_new,False,0.0,1
LEC_s2_m&a_q8_sp7,LEC,s2_m&a_q8_sp7,False,0.0,1
LEC_s2_m&a_q8_sp2,LEC,s2_m&a_q8_sp2,False,0.0,1
LEC_s4_coms_q14_sp1,LEC,s4_coms_q14_sp1,False,0.0,1
LEC_s2_m&a_q8_sp5,LEC,s2_m&a_q8_sp5,True,1.0,1
LEC_s4_coms_q13_sp2,LEC,s4_coms_q13_sp2,False,0.0,1
LEC_s7_dsi_q22_sp1,LEC,s7_dsi_q22_sp1,False,0.0,2
LEC_s7_dsi_q22_sp2,LEC,s7_dsi_q22_sp2,False,0.0,2
LEC_s1_gov_q6_sp3,LEC,s1_gov_q6_sp3,True,1.0,1
LEC_s4_coms_q17_sp1,LEC,s4_coms_q17_sp1,True,1.0,1
LEC_s2_m&a_q8_sp6,LEC,s2_m&a_q8_sp6,True,1.0,1
LEC_s5_mset_q18_sp2,LEC,s5_mset_q18_sp2,True,1.0,1
LEC_s8_est_q26_sp1,LEC,s8_est_q26_sp1,False,0.0,1
LEC_s3_c&a_q10_sp2,LEC,s3_c&a_q10_sp2,True,1.0,1
LEC_s3_c&a_q12_sp2,LEC,s3_c&a_q12_sp2,True,1.0,1
LEC_s1_gov_q2_sp1_v2_b,LEC,s1_gov_q2_sp1_v2_b,False,0.0,2
LEC_s9_ee_q27_sp3,LEC,s9_ee_q27_sp3,False,0.0,1
LEC_s9_ee_q28_sp1,LEC,s9_ee_q28_sp1,False,0.0,1
LEC_s8_est_q24_sp1,LEC,s8_est_q24_sp1,True,1.0,1
LEC_s2_m&a_q9_sp8,LEC,s2_m&a_q9_sp8,False,0.0,1
LEC_s1_gov_q6_sp1,LEC,s1_gov_q6_sp1,True,1.0,1
LEC_s1_gov_q1_sp1,LEC,s1_gov_q1_sp1,True,1.0,1
LEC_s5_mset_q18_sp3,LEC,s5_mset_q18_sp3,True,1.0,1
LEC_s4_coms_q14_sp2,LEC,s4_coms_q14_sp2,False,0.0,1
LEC_s9_ee_q27_sp2,LEC,s9_ee_q27_sp2,True,1.0,1
LEC_s8_est_q25_sp1,LEC,s8_est_q25_sp1,True,1.0,1
LEC_s2_m&a_q8_sp1,LEC,s2_m&a_q8_sp1,True,1.0,1
LEC_s2_m&a_q9_sp7,LEC,s2_m&a_q9_sp7,False,0.0,1
LEC_s4_coms_q15_sp2,LEC,s4_coms_q15_sp2,True,1.0,1
LEC_s5_mset_q19_sp2,LEC,s5_mset_q19_sp2,True,1.0,1
LEC_s1_gov_q4_sp5,LEC,s1_gov_q4_sp5,False,0.0,1
LEC_s2_m&a_q9_sp2,LEC,s2_m&a_q9_sp2,False,0.0,1
LEC_s5_mset_q19_sp1,LEC,s5_mset_q19_sp1,True,1.0,1
LEC_s3_c&a_q10_sp3,LEC,s3_c&a_q10_sp3,False,0.0,1
LEC_s1_gov_q2_sp1_v2,LEC,s1_gov_q2_sp1_v2,False,0.0,1
LEC_s1_gov_q4_sp4,LEC,s1_gov_q4_sp4,False,0.0,1
LEC_s5_mset_q18_sp1,LEC,s5_mset_q18_sp1,False,0.0,1
LEC_s2_m&a_q9_sp6,LEC,s2_m&a_q9_sp6,False,0.0,1
LEC_s8_est_q25_sp2,LEC,s8_est_q25_sp2,False,0.0,1
LEC_s9_ee_q27_sp1,LEC,s9_ee_q27_sp1,True,1.0,1
LEC_s4_coms_q16_sp1,LEC,s4_coms_q16_sp1,True,1.0,1
LEC_s4_coms_q15_sp3,LEC,s4_coms_q15_sp3,False,0.0,1
LEC_s1_gov_q2_sp3,LEC,s1_gov_q2_sp3,False,0.0,2
LEC_s1_gov_q3_sp1,LEC,s1_gov_q3_sp1,True,1.0,1
LEC_s3_c&a_q10_sp1,LEC,s3_c&a_q10_sp1,True,1.0,1
LEC_s2_m&a_q8_sp9,LEC,s2_m&a_q8_sp9,False,0.0,1
LEC_s1_gov_q4_sp1,LEC,s1_gov_q4_sp1,False,0.0,1
LEC_s1_gov_q1_sp3,LEC,s1_gov_q1_sp3,False,0.0,1
LEC_s3_c&a_q12_sp1,LEC,s3_c&a_q12_sp1,True,1.0,1
LEC_s1_gov_q3_sp2,LEC,s1_gov_q3_sp2,True,1.0,1
LEC_s6_cb_q20_sp1,LEC,s6_cb_q20_sp1,5 more areas covered,2.0,2
LEC_s8_est_q26_sp2,LEC,s8_est_q26_sp2,False,0.0,1
LEC_s2_m&a_q9_sp1,LEC,s2_m&a_q9_sp1,False,0.0,1
LEC_s2_m&a_q7_sp1,LEC,s2_m&a_q7_sp1,True,1.0,1
LEC_s7_dsi_q23_sp1,LEC,s7_dsi_q23_sp1,False,0.0,1
LEC_s2_m&a_q9_sp3,LEC,s2_m&a_q9_sp3,False,0.0,1
LEC_s1_gov_q5_sp1,LEC,s1_gov_q5_sp1,True,1.0,1
LEE_s4_coms_q14_sp1,LEE,s4_coms_q14_sp1,True,1.0,1
LEE_s9_ee_q27_sp1,LEE,s9_ee_q27_sp1,True,1.0,1
LEE_s2_m&a_q9_sp5,LEE,s2_m&a_q9_sp5,False,0.0,1
LEE_s8_est_q25_sp1,LEE,s8_est_q25_sp1,False,0.0,1
LEE_s1_gov_q2_sp1_v2,LEE,s1_gov_q2_sp1_v2,True,1.0,1
LEE_s4_coms_q15_sp2,LEE,s4_coms_q15_sp2,False,0.0,1
LEE_s8_est_q24_sp1,LEE,s8_est_q24_sp1,True,1.0,1
LEE_s1_gov_q2_sp2,LEE,s1_gov_q2_sp2,True,1.0,1
LEE_s5_mset_q18_sp3,LEE,s5_mset_q18_sp3,True,1.0,1
LEE_s4_coms_q13_sp2,LEE,s4_coms_q13_sp2,False,0.0,1
LEE_s3_c&a_q11_sp1,LEE,s3_c&a_q11_sp1,True,1.0,1
LEE_s1_gov_q3_sp2,LEE,s1_gov_q3_sp2,True,1.0,1
LEE_s1_gov_q5_sp2,LEE,s1_gov_q5_sp2,False,0.0,1
LEE_s1_gov_q2_sp3,LEE,s1_gov_q2_sp3,3 bullet points covered,1.0,2
LEE_s9_ee_q27_sp3,LEE,s9_ee_q27_sp3,True,1.0,1
LEE_s1_gov_q5_sp1,LEE,s1_gov_q5_sp1,True,1.0,1
LEE_s9_ee_q28_sp1,LEE,s9_ee_q28_sp1,False,0.0,1
LEE_s1_gov_q2_sp1_v2_b,LEE,s1_gov_q2_sp1_v2_b,A target of 2030 or earlier,2.0,2
LEE_s1_gov_q1_sp1,LEE,s1_gov_q1_sp1,True,1.0,1
LEE_s1_gov_q4_sp1,LEE,s1_gov_q4_sp1,True,1.0,1
LEE_s9_ee_q27_sp2,LEE,s9_ee_q27_sp2,False,0.0,1
LEE_s2_m&a_q9_sp7,LEE,s2_m&a_q9_sp7,True,1.0,1
LEE_s2_m&a_q9_sp2,LEE,s2_m&a_q9_sp2,False,0.0,1
LEE_s5_mset_q19_sp2,LEE,s5_mset_q19_sp2,True,1.0,1
LEE_s1_gov_q4_sp5,LEE,s1_gov_q4_sp5,False,0.0,1
LEE_s3_c&a_q10_sp3,LEE,s3_c&a_q10_sp3,False,0.0,1
LEE_s2_m&a_q8_sp6,LEE,s2_m&a_q8_sp6,True,1.0,1
LEE_s2_m&a_q8_sp1,LEE,s2_m&a_q8_sp1,True,1.0,1
LEE_s5_mset_q19_sp1,LEE,s5_mset_q19_sp1,True,1.0,1
LEE_s2_m&a_q9_sp6,LEE,s2_m&a_q9_sp6,False,0.0,1
LEE_s2_m&a_q7_sp1,LEE,s2_m&a_q7_sp1,True,1.0,1
LEE_s3_c&a_q12_sp1,LEE,s3_c&a_q12_sp1,True,1.0,1
LEE_s1_gov_q3_sp1,LEE,s1_gov_q3_sp1,True,1.0,1
LEE_s2_m&a_q8_sp9,LEE,s2_m&a_q8_sp9,True,1.0,1
LEE_s2_m&a_q8_sp8,LEE,s2_m&a_q8_sp8,True,1.0,1
LEE_s4_coms_q17_sp1,LEE,s4_coms_q17_sp1,True,1.0,1
LEE_s1_gov_q1_sp2,LEE,s1_gov_q1_sp2,True,1.0,1
LEE_s4_coms_q13_sp3_new,LEE,s4_coms_q13_sp3_new,True,1.0,1
LEE_s4_coms_q15_sp1,LEE,s4_coms_q15_sp1,True,1.0,1
LEE_s1_gov_q6_sp1,LEE,s1_gov_q6_sp1,True,1.0,1
LEE_s5_mset_q18_sp1,LEE,s5_mset_q18_sp1,True,1.0,1
LEE_s3_c&a_q12_sp2,LEE,s3_c&a_q12_sp2,True,1.0,1
LEE_s2_m&a_q9_sp3,LEE,s2_m&a_q9_sp3,False,0.0,1
LEE_s3_c&a_q10_sp2,LEE,s3_c&a_q10_sp2,True,1.0,1
LEE_s7_dsi_q22_sp2,LEE,s7_dsi_q22_sp2,3 areas covered,1.0,2
LEE_s1_gov_q4_sp2,LEE,s1_gov_q4_sp2,False,0.0,1
LEE_s8_est_q26_sp1,LEE,s8_est_q26_sp1,False,0.0,1
LEE_s6_cb_q20_sp1,LEE,s6_cb_q20_sp1,False,0.0,2
LEE_s2_m&a_q9_sp8,LEE,s2_m&a_q9_sp8,False,0.0,1
LEE_s2_m&a_q9_sp1,LEE,s2_m&a_q9_sp1,False,0.0,1
LEE_s6_cb_q21_sp2,LEE,s6_cb_q21_sp2,False,0.0,1
LEE_s2_m&a_q9_sp4,LEE,s2_m&a_q9_sp4,False,0.0,1
LEE_s7_dsi_q22_sp1,LEE,s7_dsi_q22_sp1,False,0.0,2
LEE_s2_m&a_q8_sp5,LEE,s2_m&a_q8_sp5,False,0.0,1
LEE_s3_c&a_q11_sp2,LEE,s3_c&a_q11_sp2,False,0.0,1
LEE_s2_m&a_q8_sp7,LEE,s2_m&a_q8_sp7,True,1.0,1
LEE_s1_gov_q4_sp3,LEE,s1_gov_q4_sp3,True,1.0,1
LEE_s2_m&a_q8_sp4,LEE,s2_m&a_q8_sp4,True,1.0,1
LEE_s1_gov_q6_sp3,LEE,s1_gov_q6_sp3,True,1.0,1
LEE_s2_m&a_q8_sp2,LEE,s2_m&a_q8_sp2,False,0.0,1
LEE_s2_m&a_q8_sp3,LEE,s2_m&a_q8_sp3,True,1.0,1
LEE_s6_cb_q21_sp1,LEE,s6_cb_q21_sp1,False,0.0,1
LEE_s5_mset_q18_sp2,LEE,s5_mset_q18_sp2,True,1.0,1
LEE_s1_gov_q6_sp2,LEE,s1_gov_q6_sp2,True,1.0,1
LEE_s4_coms_q16_sp1,LEE,s4_coms_q16_sp1,True,1.0,1
LEE_s7_dsi_q23_sp1,LEE,s7_dsi_q23_sp1,False,0.0,1
LEE_s8_est_q26_sp2,LEE,s8_est_q26_sp2,False,0.0,1
LEE_s8_est_q25_sp2,LEE,s8_est_q25_sp2,True,1.0,1
LEE_s1_gov_q1_sp3,LEE,s1_gov_q1_sp3,True,1.0,1
LEE_s3_c&a_q10_sp1,LEE,s3_c&a_q10_sp1,True,1.0,1
LEE_s4_coms_q14_sp2,LEE,s4_coms_q14_sp2,False,0.0,1
LEE_s1_gov_q4_sp4,LEE,s1_gov_q4_sp4,True,1.0,1
LEE_s4_coms_q15_sp3,LEE,s4_coms_q15_sp3,False,0.0,1
LEW_s6_cb_q21_sp1,LEW,s6_cb_q21_sp1,True,1.0,1
LEW_s4_coms_q17_sp1,LEW,s4_coms_q17_sp1,True,1.0,1
LEW_s6_cb_q21_sp2,LEW,s6_cb_q21_sp2,True,1.0,1
LEW_s1_gov_q4_sp1,LEW,s1_gov_q4_sp1,True,1.0,1
LEW_s4_coms_q14_sp2,LEW,s4_coms_q14_sp2,True,1.0,1
LEW_s4_coms_q15_sp1,LEW,s4_coms_q15_sp1,True,1.0,1
LEW_s3_c&a_q11_sp2,LEW,s3_c&a_q11_sp2,True,1.0,1
LEW_s2_m&a_q8_sp2,LEW,s2_m&a_q8_sp2,True,1.0,1
LEW_s1_gov_q2_sp2,LEW,s1_gov_q2_sp2,True,1.0,1
LEW_s5_mset_q19_sp1,LEW,s5_mset_q19_sp1,True,1.0,1
LEW_s1_gov_q4_sp4,LEW,s1_gov_q4_sp4,True,1.0,1
LEW_s8_est_q24_sp1,LEW,s8_est_q24_sp1,False,0.0,1
LEW_s8_est_q26_sp2,LEW,s8_est_q26_sp2,True,1.0,1
LEW_s1_gov_q5_sp1,LEW,s1_gov_q5_sp1,True,1.0,1
LEW_s2_m&a_q8_sp9,LEW,s2_m&a_q8_sp9,False,0.0,1
LEW_s1_gov_q2_sp1_v2,LEW,s1_gov_q2_sp1_v2,False,0.0,1
LEW_s2_m&a_q9_sp7,LEW,s2_m&a_q9_sp7,True,1.0,1
LEW_s1_gov_q4_sp2,LEW,s1_gov_q4_sp2,True,1.0,1
LEW_s2_m&a_q8_sp4,LEW,s2_m&a_q8_sp4,True,1.0,1
LEW_s5_mset_q19_sp2,LEW,s5_mset_q19_sp2,True,1.0,1
LEW_s1_gov_q6_sp3,LEW,s1_gov_q6_sp3,True,1.0,1
LEW_s3_c&a_q10_sp2,LEW,s3_c&a_q10_sp2,True,1.0,1
LEW_s2_m&a_q8_sp3,LEW,s2_m&a_q8_sp3,True,1.0,1
LEW_s1_gov_q3_sp1,LEW,s1_gov_q3_sp1,False,0.0,1
LEW_s1_gov_q6_sp2,LEW,s1_gov_q6_sp2,True,1.0,1
LEW_s5_mset_q18_sp2,LEW,s5_mset_q18_sp2,True,1.0,1
LEW_s2_m&a_q8_sp1,LEW,s2_m&a_q8_sp1,True,1.0,1
LEW_s3_c&a_q12_sp1,LEW,s3_c&a_q12_sp1,True,1.0,1
LEW_s4_coms_q16_sp1,LEW,s4_coms_q16_sp1,False,0.0,1
LEW_s4_coms_q15_sp3,LEW,s4_coms_q15_sp3,False,0.0,1
LEW_s2_m&a_q7_sp1,LEW,s2_m&a_q7_sp1,False,0.0,1
LEW_s3_c&a_q10_sp1,LEW,s3_c&a_q10_sp1,True,1.0,1
LEW_s2_m&a_q9_sp6,LEW,s2_m&a_q9_sp6,False,0.0,1
LEW_s1_gov_q1_sp3,LEW,s1_gov_q1_sp3,True,1.0,1
LEW_s8_est_q25_sp2,LEW,s8_est_q25_sp2,True,1.0,1
LEW_s2_m&a_q8_sp6,LEW,s2_m&a_q8_sp6,False,0.0,1
LEW_s7_dsi_q23_sp1,LEW,s7_dsi_q23_sp1,True,1.0,1
LEW_s2_m&a_q9_sp1,LEW,s2_m&a_q9_sp1,True,1.0,1
LEW_s3_c&a_q10_sp3,LEW,s3_c&a_q10_sp3,True,1.0,1
LEW_s6_cb_q20_sp1,LEW,s6_cb_q20_sp1,5 more areas covered,2.0,2
LEW_s8_est_q26_sp1,LEW,s8_est_q26_sp1,True,1.0,1
LEW_s1_gov_q2_sp1_v2_b,LEW,s1_gov_q2_sp1_v2_b,A target of 2030 or earlier,2.0,2
LEW_s1_gov_q1_sp1,LEW,s1_gov_q1_sp1,True,1.0,1
LEW_s2_m&a_q9_sp8,LEW,s2_m&a_q9_sp8,False,0.0,1
LEW_s1_gov_q4_sp5,LEW,s1_gov_q4_sp5,False,0.0,1
LEW_s9_ee_q27_sp2,LEW,s9_ee_q27_sp2,True,1.0,1
LEW_s1_gov_q4_sp3,LEW,s1_gov_q4_sp3,False,0.0,1
LEW_s2_m&a_q8_sp7,LEW,s2_m&a_q8_sp7,True,1.0,1
LEW_s2_m&a_q9_sp2,LEW,s2_m&a_q9_sp2,True,1.0,1
LEW_s2_m&a_q8_sp8,LEW,s2_m&a_q8_sp8,True,1.0,1
LEW_s1_gov_q5_sp2,LEW,s1_gov_q5_sp2,True,1.0,1
LEW_s9_ee_q27_sp3,LEW,s9_ee_q27_sp3,True,1.0,1
LEW_s7_dsi_q22_sp2,LEW,s7_dsi_q22_sp2,3 areas covered,1.0,2
LEW_s5_mset_q18_sp3,LEW,s5_mset_q18_sp3,False,0.0,1
LEW_s2_m&a_q9_sp5,LEW,s2_m&a_q9_sp5,False,0.0,1
LEW_s1_gov_q2_sp3,LEW,s1_gov_q2_sp3,False,0.0,2
LEW_s2_m&a_q9_sp3,LEW,s2_m&a_q9_sp3,True,1.0,1
LEW_s3_c&a_q12_sp2,LEW,s3_c&a_q12_sp2,True,1.0,1
LEW_s1_gov_q6_sp1,LEW,s1_gov_q6_sp1,True,1.0,1
LEW_s8_est_q25_sp1,LEW,s8_est_q25_sp1,True,1.0,1
LEW_s4_coms_q15_sp2,LEW,s4_coms_q15_sp2,True,1.0,1
LEW_s1_gov_q3_sp2,LEW,s1_gov_q3_sp2,True,1.0,1
LEW_s9_ee_q27_sp1,LEW,s9_ee_q27_sp1,True,1.0,1
LEW_s5_mset_q18_sp1,LEW,s5_mset_q18_sp1,False,0.0,1
LEW_s4_coms_q14_sp1,LEW,s4_coms_q14_sp1,True,1.0,1
LEW_s1_gov_q1_sp2,LEW,s1_gov_q1_sp2,True,1.0,1
LEW_s2_m&a_q8_sp5,LEW,s2_m&a_q8_sp5,False,0.0,1
LEW_s7_dsi_q22_sp1,LEW,s7_dsi_q22_sp1,Option 2,2.0,2
LEW_s2_m&a_q9_sp4,LEW,s2_m&a_q9_sp4,True,1.0,1
LEW_s9_ee_q28_sp1,LEW,s9_ee_q28_sp1,False,0.0,1
LEW_s3_c&a_q11_sp1,LEW,s3_c&a_q11_sp1,True,1.0,1
LEW_s4_coms_q13_sp3_new,LEW,s4_coms_q13_sp3_new,True,1.0,1
LEW_s4_coms_q13_sp2,LEW,s4_coms_q13_sp2,True,1.0,1
LIC_s5_mset_q19_sp1,LIC,s5_mset_q19_sp1,True,1.0,1
LIC_s5_mset_q18_sp1,LIC,s5_mset_q18_sp1,True,1.0,1
LIC_s1_gov_q3_sp1,LIC,s1_gov_q3_sp1,False,0.0,1
LIC_s1_gov_q4_sp5,LIC,s1_gov_q4_sp5,False,0.0,1
LIC_s2_m&a_q8_sp6,LIC,s2_m&a_q8_sp6,False,0.0,1
LIC_s2_m&a_q9_sp3,LIC,s2_m&a_q9_sp3,False,0.0,1
LIC_s7_dsi_q22_sp2,LIC,s7_dsi_q22_sp2,False,0.0,2
LIC_s4_coms_q13_sp3_new,LIC,s4_coms_q13_sp3_new,False,0.0,1
LIC_s1_gov_q1_sp2,LIC,s1_gov_q1_sp2,False,0.0,1
LIC_s3_c&a_q12_sp1,LIC,s3_c&a_q12_sp1,False,0.0,1
LIC_s2_m&a_q8_sp1,LIC,s2_m&a_q8_sp1,False,0.0,1
LIC_s1_gov_q5_sp2,LIC,s1_gov_q5_sp2,False,0.0,1
LIC_s1_gov_q1_sp3,LIC,s1_gov_q1_sp3,False,0.0,1
LIC_s9_ee_q27_sp2,LIC,s9_ee_q27_sp2,False,0.0,1
LIC_s4_coms_q14_sp2,LIC,s4_coms_q14_sp2,False,0.0,1
LIC_s4_coms_q13_sp2,LIC,s4_coms_q13_sp2,False,0.0,1
LIC_s5_mset_q18_sp3,LIC,s5_mset_q18_sp3,False,0.0,1
LIC_s8_est_q24_sp1,LIC,s8_est_q24_sp1,False,0.0,1
LIC_s6_cb_q21_sp2,LIC,s6_cb_q21_sp2,False,0.0,1
LIC_s1_gov_q2_sp3,LIC,s1_gov_q2_sp3,False,0.0,2
LIC_s4_coms_q15_sp2,LIC,s4_coms_q15_sp2,True,1.0,1
LIC_s1_gov_q3_sp2,LIC,s1_gov_q3_sp2,True,1.0,1
LIC_s9_ee_q27_sp1,LIC,s9_ee_q27_sp1,False,0.0,1
LIC_s4_coms_q14_sp1,LIC,s4_coms_q14_sp1,False,0.0,1
LIC_s2_m&a_q9_sp4,LIC,s2_m&a_q9_sp4,False,0.0,1
LIC_s3_c&a_q11_sp2,LIC,s3_c&a_q11_sp2,False,0.0,1
LIC_s7_dsi_q22_sp1,LIC,s7_dsi_q22_sp1,False,0.0,2
LIC_s2_m&a_q9_sp2,LIC,s2_m&a_q9_sp2,False,0.0,1
LIC_s2_m&a_q8_sp7,LIC,s2_m&a_q8_sp7,False,0.0,1
LIC_s1_gov_q6_sp2,LIC,s1_gov_q6_sp2,False,0.0,1
LIC_s5_mset_q18_sp2,LIC,s5_mset_q18_sp2,False,0.0,1
LIC_s4_coms_q16_sp1,LIC,s4_coms_q16_sp1,True,1.0,1
LIC_s1_gov_q4_sp2,LIC,s1_gov_q4_sp2,False,0.0,1
LIC_s1_gov_q4_sp4,LIC,s1_gov_q4_sp4,False,0.0,1
LIC_s3_c&a_q10_sp1,LIC,s3_c&a_q10_sp1,False,0.0,1
LIC_s9_ee_q27_sp3,LIC,s9_ee_q27_sp3,False,0.0,1
LIC_s8_est_q26_sp2,LIC,s8_est_q26_sp2,False,0.0,1
LIC_s7_dsi_q23_sp1,LIC,s7_dsi_q23_sp1,False,0.0,1
LIC_s2_m&a_q9_sp1,LIC,s2_m&a_q9_sp1,False,0.0,1
LIC_s1_gov_q5_sp1,LIC,s1_gov_q5_sp1,False,0.0,1
LIC_s2_m&a_q9_sp8,LIC,s2_m&a_q9_sp8,False,0.0,1
LIC_s2_m&a_q9_sp7,LIC,s2_m&a_q9_sp7,False,0.0,1
LIC_s2_m&a_q8_sp3,LIC,s2_m&a_q8_sp3,False,0.0,1
LIC_s3_c&a_q10_sp2,LIC,s3_c&a_q10_sp2,False,0.0,1
LIC_s3_c&a_q12_sp2,LIC,s3_c&a_q12_sp2,False,0.0,1
LIC_s1_gov_q6_sp3,LIC,s1_gov_q6_sp3,False,0.0,1
LIC_s1_gov_q1_sp1,LIC,s1_gov_q1_sp1,True,1.0,1
LIC_s1_gov_q6_sp1,LIC,s1_gov_q6_sp1,False,0.0,1
LIC_s1_gov_q2_sp1_v2_b,LIC,s1_gov_q2_sp1_v2_b,A target of 2030 or earlier,2.0,2
LIC_s8_est_q26_sp1,LIC,s8_est_q26_sp1,False,0.0,1
LIC_s6_cb_q20_sp1,LIC,s6_cb_q20_sp1,False,0.0,2
LIC_s1_gov_q4_sp1,LIC,s1_gov_q4_sp1,False,0.0,1
LIC_s8_est_q25_sp2,LIC,s8_est_q25_sp2,False,0.0,1
LIC_s2_m&a_q9_sp5,LIC,s2_m&a_q9_sp5,False,0.0,1
LIC_s5_mset_q19_sp2,LIC,s5_mset_q19_sp2,False,0.0,1
LIC_s4_coms_q15_sp3,LIC,s4_coms_q15_sp3,True,1.0,1
LIC_s1_gov_q4_sp3,LIC,s1_gov_q4_sp3,True,1.0,1
LIC_s2_m&a_q8_sp8,LIC,s2_m&a_q8_sp8,False,0.0,1
LIC_s1_gov_q2_sp1_v2,LIC,s1_gov_q2_sp1_v2,True,1.0,1
LIC_s2_m&a_q8_sp5,LIC,s2_m&a_q8_sp5,False,0.0,1
LIC_s1_gov_q2_sp2,LIC,s1_gov_q2_sp2,True,1.0,1
LIC_s9_ee_q28_sp1,LIC,s9_ee_q28_sp1,False,0.0,1
LIC_s3_c&a_q11_sp1,LIC,s3_c&a_q11_sp1,True,1.0,1
LIC_s6_cb_q21_sp1,LIC,s6_cb_q21_sp1,False,0.0,1
LIC_s2_m&a_q8_sp4,LIC,s2_m&a_q8_sp4,False,0.0,1
LIC_s2_m&a_q8_sp2,LIC,s2_m&a_q8_sp2,False,0.0,1
LIC_s8_est_q25_sp1,LIC,s8_est_q25_sp1,False,0.0,1
LIC_s4_coms_q15_sp1,LIC,s4_coms_q15_sp1,True,1.0,1
LIC_s3_c&a_q10_sp3,LIC,s3_c&a_q10_sp3,False,0.0,1
LIC_s2_m&a_q8_sp9,LIC,s2_m&a_q8_sp9,False,0.0,1
LIC_s4_coms_q17_sp1,LIC,s4_coms_q17_sp1,False,0.0,1
LIC_s2_m&a_q9_sp6,LIC,s2_m&a_q9_sp6,False,0.0,1
LIC_s2_m&a_q7_sp1,LIC,s2_m&a_q7_sp1,True,1.0,1
LIF_s1_gov_q4_sp5,LIF,s1_gov_q4_sp5,,,1
LIF_s1_gov_q6_sp3,LIF,s1_gov_q6_sp3,,,1
LIF_s4_coms_q15_sp2,LIF,s4_coms_q15_sp2,,,1
LIF_s4_coms_q14_sp2,LIF,s4_coms_q14_sp2,,,1
LIF_s4_coms_q14_sp1,LIF,s4_coms_q14_sp1,,,1
LIF_s1_gov_q6_sp2,LIF,s1_gov_q6_sp2,,,1
LIF_s3_c&a_q11_sp1,LIF,s3_c&a_q11_sp1,,,1
LIF_s2_m&a_q9_sp3,LIF,s2_m&a_q9_sp3,,,1
LIF_s5_mset_q18_sp2,LIF,s5_mset_q18_sp2,,,1
LIF_s1_gov_q2_sp3,LIF,s1_gov_q2_sp3,,,2
LIF_s4_coms_q16_sp1,LIF,s4_coms_q16_sp1,,,1
LIF_s1_gov_q5_sp2,LIF,s1_gov_q5_sp2,,,1
LIF_s8_est_q26_sp2,LIF,s8_est_q26_sp2,,,1
LIF_s4_coms_q15_sp3,LIF,s4_coms_q15_sp3,,,1
LIF_s2_m&a_q8_sp3,LIF,s2_m&a_q8_sp3,,,1
LIF_s1_gov_q4_sp4,LIF,s1_gov_q4_sp4,,,1
LIF_s2_m&a_q9_sp6,LIF,s2_m&a_q9_sp6,,,1
LIF_s2_m&a_q8_sp4,LIF,s2_m&a_q8_sp4,,,1
LIF_s3_c&a_q12_sp1,LIF,s3_c&a_q12_sp1,,,1
LIF_s2_m&a_q9_sp4,LIF,s2_m&a_q9_sp4,,,1
LIF_s1_gov_q2_sp2,LIF,s1_gov_q2_sp2,,,1
LIF_s2_m&a_q8_sp8,LIF,s2_m&a_q8_sp8,,,1
LIF_s3_c&a_q10_sp2,LIF,s3_c&a_q10_sp2,,,1
LIF_s2_m&a_q8_sp5,LIF,s2_m&a_q8_sp5,,,1
LIF_s2_m&a_q7_sp1,LIF,s2_m&a_q7_sp1,,,1
LIF_s7_dsi_q22_sp1,LIF,s7_dsi_q22_sp1,,,2
LIF_s1_gov_q1_sp2,LIF,s1_gov_q1_sp2,,,1
LIF_s6_cb_q21_sp2,LIF,s6_cb_q21_sp2,,,1
LIF_s2_m&a_q8_sp7,LIF,s2_m&a_q8_sp7,,,1
LIF_s9_ee_q28_sp1,LIF,s9_ee_q28_sp1,,,1
LIF_s1_gov_q4_sp3,LIF,s1_gov_q4_sp3,,,1
LIF_s4_coms_q15_sp1,LIF,s4_coms_q15_sp1,,,1
LIF_s9_ee_q27_sp3,LIF,s9_ee_q27_sp3,,,1
LIF_s1_gov_q3_sp2,LIF,s1_gov_q3_sp2,,,1
LIF_s2_m&a_q9_sp5,LIF,s2_m&a_q9_sp5,,,1
LIF_s4_coms_q17_sp1,LIF,s4_coms_q17_sp1,,,1
